scenario,allocation,warmup_trade_count,lot_size,capital_budget_rupees,worst_trade_budget_rupees,drawdown_budget_rupees,allowed_lots,capital_lot_cap,worst_trade_lot_cap,drawdown_lot_cap,trades,first_entry,last_expiry,years,total_pnl_points_per_lot,worst_trade_points_per_lot,max_drawdown_points_per_lot,peak_margin_points_per_lot,one_lot_total_pnl_rupees,one_lot_worst_trade_rupees,one_lot_max_drawdown_rupees,one_lot_peak_margin_rupees,total_pnl_rupees,worst_trade_rupees,max_drawdown_rupees,peak_margin_rupees,capital_utilization,annualized_return_on_margin,annualized_pnl_rupees,annualized_return_on_capital_budget,positive_years,negative_years,positive_folds,negative_folds,max_year_pnl_share,deployable_under_budgets,passes_maturity_robustness
harsh_stress,def_full_resg0_ovg50,1,75,1000000,100000,200000,11,11,85,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,10000,25000,8,11,8,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.6846330000000278,0.17317561869877474,93051.15869905955,0.09305115869905956,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,10000,50000,8,11,8,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.6846330000000278,0.17317561869877474,93051.15869905955,0.09305115869905956,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,10000,100000,8,11,8,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.6846330000000278,0.17317561869877474,93051.15869905955,0.09305115869905956,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,10000,200000,8,11,8,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.6846330000000278,0.17317561869877474,93051.15869905955,0.09305115869905956,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,50000,50000,23,23,42,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,50000,100000,23,23,42,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,50000,200000,23,23,42,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,100000,50000,23,23,85,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,100000,100000,23,23,85,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,100000,200000,23,23,85,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1401881.6249999998,-26793.5625,-48567.374999999956,1968319.87500008,0.98415993750004,0.17317561869877474,267522.0812597962,0.1337610406298981,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,25000,50000,21,23,21,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1279978.8749999998,-24463.6875,-44344.12499999996,1797161.625000073,0.8985808125000365,0.17317561869877474,244259.29158503131,0.12212964579251566,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,25000,100000,21,23,21,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1279978.8749999998,-24463.6875,-44344.12499999996,1797161.625000073,0.8985808125000365,0.17317561869877474,244259.29158503131,0.12212964579251566,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,25000,200000,21,23,21,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,1279978.8749999998,-24463.6875,-44344.12499999996,1797161.625000073,0.8985808125000365,0.17317561869877474,244259.29158503131,0.12212964579251566,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,25000,25000,11,23,21,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.47068518750001914,0.17317561869877474,127945.34321120687,0.06397267160560344,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,50000,25000,11,23,42,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.47068518750001914,0.17317561869877474,127945.34321120687,0.06397267160560344,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,100000,25000,11,23,85,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.47068518750001914,0.17317561869877474,127945.34321120687,0.06397267160560344,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,10000,25000,8,23,8,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.3423165000000139,0.17317561869877474,93051.15869905955,0.04652557934952978,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,10000,50000,8,23,8,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.3423165000000139,0.17317561869877474,93051.15869905955,0.04652557934952978,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,10000,100000,8,23,8,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.3423165000000139,0.17317561869877474,93051.15869905955,0.04652557934952978,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,2000000,10000,200000,8,23,8,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,487610.99999999994,-9319.5,-16892.999999999985,684633.0000000278,0.3423165000000139,0.17317561869877474,93051.15869905955,0.04652557934952978,5,0,4,0,0.32707322025138896,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,10000,25000,3,3,22,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,10000,50000,3,3,22,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,10000,100000,3,3,22,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,10000,200000,3,3,22,499,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,25000,25000,3,3,55,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,25000,50000,3,3,55,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,25000,100000,3,3,55,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,25000,200000,3,3,55,499,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,50000,25000,3,3,111,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,50000,50000,3,3,111,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,50000,100000,3,3,111,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,50000,200000,3,3,111,499,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,100000,25000,3,3,222,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,100000,50000,3,3,222,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,100000,100000,3,3,222,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,200000,100000,200000,3,3,222,499,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,197640.0,-1347.1874999999998,-1200.9375000000034,170990.62500000777,0.8549531250000388,0.23926131847596444,37715.78369905956,0.18857891849529781,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,10000,25000,8,8,22,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,10000,50000,8,8,22,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,10000,100000,8,8,22,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,10000,200000,8,8,22,499,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,25000,25000,8,8,55,62,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,25000,50000,8,8,55,124,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,50,500000,25000,100000,8,8,55,249,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,65880.0,-449.06249999999994,-400.31250000000114,56996.87500000259,527040.0,-3592.4999999999995,-3202.500000000009,455975.0000000207,0.9119500000000414,0.23926131847596444,100575.42319749216,0.20115084639498432,5,0,4,0,0.2943562158469945,True,True
