Date,Ticker,EventDate,Source,Purpose,Company,SourceUrl,FetchedAtIST
2025-02-14,SWANCORP,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,SWAN CORP LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-08,SWANDEF,2025-02-08,NSE corporates-financial-results quarterly,Third Quarter,Swan Defence and Heavy Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-17,SWARAJENG,2025-01-17,NSE corporates-financial-results quarterly,Third Quarter,Swaraj Engines Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-07,SWARAJENG,2025-03-07,NSE corporates-financial-results quarterly,Third Quarter,Swaraj Engines Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-20,SWARAJENG,2026-07-20,NSE event-calendar,Financial Results,Swaraj Engines Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-13,SWELECTES,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Swelect Energy Systems Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-27,SWELECTES,2025-03-27,NSE corporates-financial-results quarterly,Third Quarter,Swelect Energy Systems Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-05,SWIGGY,2025-02-05,NSE corporates-financial-results quarterly,Third Quarter,Swiggy Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-16,SWSOLAR,2025-01-16,NSE corporates-financial-results quarterly,Third Quarter,Sterling and Wilson Renewable Energy Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-05,SYMPHONY,2025-02-05,NSE corporates-financial-results quarterly,Third Quarter,Symphony Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,SYNCOMF,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Syncom Formulations (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-23,SYNGENE,2025-01-23,NSE corporates-financial-results quarterly,Third Quarter,Syngene International Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-28,SYRMA,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,Syrma SGS Technology Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-07,SYRMA,2025-03-07,NSE corporates-financial-results quarterly,Third Quarter,Syrma SGS Technology Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-03,TAINWALCHM,2025-02-03,NSE corporates-financial-results quarterly,Third Quarter,Tainwala Chemical and Plastic (I) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-03,TAJGVK,2025-02-03,NSE corporates-financial-results quarterly,Third Quarter,Taj GVK Hotels & Resorts Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,TAKE,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Take Solutions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,TALBROAUTO,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Talbros Automotive Components Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-21,TANLA,2025-01-21,NSE corporates-financial-results quarterly,Third Quarter,Tanla Platforms Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-07,TANLA,2025-03-07,NSE corporates-financial-results quarterly,Third Quarter,Tanla Platforms Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-24,TARACHAND,2025-01-24,NSE corporates-financial-results quarterly,Third Quarter,Tara Chand InfraLogistic Solutions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,TARAPUR,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Tarapur Transformers Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,TARC,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,TARC Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-08,TARIL,2025-01-08,NSE corporates-financial-results quarterly,Third Quarter,Transformers And Rectifiers (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,TARMAT,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Tarmat Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,TARSONS,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Tarsons Products Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-08,TASTYBITE,2025-02-08,NSE corporates-financial-results quarterly,Third Quarter,Tasty Bite Eatables Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-03,TATACHEM,2025-02-03,NSE corporates-financial-results quarterly,Third Quarter,Tata Chemicals Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-22,TATACOMM,2025-01-22,NSE corporates-financial-results quarterly,Third Quarter,Tata Communications Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-30,TATACONSUM,2025-01-30,NSE corporates-financial-results quarterly,Third Quarter,TATA CONSUMER PRODUCTS LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-09,TATAELXSI,2025-01-09,NSE corporates-financial-results quarterly,Third Quarter,Tata Elxsi Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,TATAINVEST,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Tata Investment Corporation Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-04,TATAPOWER,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Tata Power Company Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-27,TATASTEEL,2025-01-27,NSE corporates-financial-results quarterly,Third Quarter,Tata Steel Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-21,TATATECH,2025-01-21,NSE corporates-financial-results quarterly,Third Quarter,Tata Technologies Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-07,TATATECH,2025-03-07,NSE corporates-financial-results quarterly,Third Quarter,Tata Technologies Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-17,TATATECH,2026-07-17,NSE event-calendar,Financial Results,Tata Technologies Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-29,TATVA,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Tatva Chintan Pharma Chem Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,TBOTEK,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,TBO Tek Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,TBZ,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Tribhovandas Bhimji Zaveri Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-25,TCI,2025-01-25,NSE corporates-financial-results quarterly,Third Quarter,Transport Corporation of India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-30,TCI,2026-07-30,NSE event-calendar,Financial Results,Transport Corporation of India Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-06,TCIEXP,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,TCI Express Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-08-06,TCIEXP,2026-08-06,NSE event-calendar,Financial Results,TCI Express Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-07,TCIFINANCE,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,TCI Finance Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,TCPLPACK,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,TCPL Packaging Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-09,TCS,2025-01-09,NSE corporates-financial-results quarterly,Third Quarter,Tata Consultancy Services Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-09,TCS,2026-07-09,NSE event-calendar,Financial Results/Dividend,Tata Consultancy Services Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-07,TDPOWERSYS,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,TD Power Systems Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,TEAMGTY,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Team India Guaranty Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,TEAMLEASE,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Teamlease Services Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,TECHIN,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Techindia Nirman Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-17,TECHM,2025-01-17,NSE corporates-financial-results quarterly,Third Quarter,Tech Mahindra Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-16,TECHM,2026-07-16,NSE event-calendar,Financial Results/Other business matters,Tech Mahindra Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-11,TECHNOE,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Techno Electric & Engineering Company Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,TECILCHEM,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,TECIL Chemicals and Hydro Power Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-06,TEGA,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,Tega Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-23,TEJASNET,2025-01-23,NSE corporates-financial-results quarterly,Third Quarter,Tejas Networks Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-04,TEJASNET,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Tejas Networks Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,TEMBO,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Tembo Global Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,TERASOFT,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Tera Software Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-01,TEXINFRA,2025-02-01,NSE corporates-financial-results quarterly,Third Quarter,Texmaco Infrastructure & Holdings Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,TEXMOPIPES,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Texmo Pipes and Products Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-01,TEXRAIL,2025-02-01,NSE corporates-financial-results quarterly,Third Quarter,Texmaco Rail & Engineering Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-28,TFCILTD,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,Tourism Finance Corporation of India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-05,TFL,2025-02-05,NSE corporates-financial-results quarterly,Third Quarter,Transwarranty Finance Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,TGBHOTELS,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,TGB Banquets And Hotels Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
